gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,23.92,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.94000000000001,2088.8,1
Female,0,Yes,No,0.92,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.924000000000003,20.3,0
Male,0,Yes,Yes,65.32000000000001,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),113.02200000000002,7288.4,0
Male,0,Yes,Yes,57.96,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.682,1177.05,0
Female,0,Yes,Yes,16.560000000000002,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.086000000000002,357.0,0
Female,0,No,Yes,12.88,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,92.88000000000001,1164.05,0
Female,0,Yes,Yes,58.88,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,100.278,5980.75,0
Female,0,Yes,No,51.52,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,105.84,5270.6,0
Male,0,No,Yes,23.92,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),43.14600000000001,1023.75,0
Male,0,No,No,49.68,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),70.524,3512.9,0
Male,0,Yes,No,2.7600000000000002,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,60.264,154.55,0
Female,0,No,No,1.84,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,37.476000000000006,62.25,1
Female,0,Yes,No,36.800000000000004,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.158,3126.85,0
Female,0,Yes,Yes,25.76,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.308,2598.95,1
Male,0,Yes,No,20.240000000000002,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.968,2180.55,0
Male,0,No,No,63.480000000000004,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.866,1713.1,0
Female,0,Yes,Yes,24.84,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,53.83800000000001,1336.15,0
Female,0,Yes,No,65.32000000000001,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),72.144,4689.15,0
Female,0,Yes,Yes,57.04,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),76.41000000000001,4263.45,0
Male,0,No,Yes,0.92,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.844,19.3,0
Male,0,Yes,Yes,34.04,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.384000000000004,726.1,0
Female,0,Yes,No,45.080000000000005,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.804,2780.6,0
Male,1,Yes,No,37.72,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.266000000000005,2215.4,0
Female,0,No,No,57.96,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),116.91000000000001,6780.1,0
Female,0,Yes,Yes,15.64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,95.31,1460.65,1
Male,0,No,Yes,0.92,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.006,19.45,1
Male,1,No,No,50.6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.70400000000001,5617.75,1
Female,0,Yes,No,20.240000000000002,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.79,1554.0,1
Female,0,No,No,13.8,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,49.572,693.45,0
Female,0,No,No,32.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.790000000000003,617.65,0
Male,0,No,No,0.92,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.816,20.2,1
Male,0,No,No,63.480000000000004,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),38.61,2492.25,0
Female,0,Yes,No,57.96,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.074,5029.05,0
Female,0,Yes,No,53.36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,101.84400000000001,5610.15,0
Male,0,No,No,60.720000000000006,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.486,1699.15,0
Female,0,Yes,Yes,39.56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.244,4209.95,0
Female,0,Yes,Yes,23.92,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),41.958000000000006,1025.15,0
Male,0,Yes,Yes,51.52,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.45600000000002,5873.75,0
Male,1,No,No,62.56,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,103.57200000000002,6503.2,0
Female,0,Yes,Yes,16.560000000000002,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,60.42600000000001,1082.8,0
Female,0,Yes,No,31.28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,67.662,2274.9,1
Male,1,Yes,No,34.96,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.838000000000005,955.75,0
Male,0,Yes,Yes,1.84,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,64.26,130.5,0
Male,0,Yes,Yes,18.400000000000002,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),42.552,825.4,0
Male,0,Yes,No,58.88,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,75.76200000000001,4480.7,0
Male,1,No,Yes,51.52,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),102.384,5264.3,0
Female,0,No,No,62.56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.14,1424.9,0
Male,0,Yes,No,15.64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.754,1742.5,0
Male,0,Yes,Yes,42.32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.546,862.4,0
Female,1,No,No,25.76,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.64200000000001,3152.5,1
Male,0,Yes,Yes,1.84,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,61.236000000000004,113.55,1
Male,0,No,No,59.800000000000004,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.88200000000002,6941.2,1
Male,0,Yes,Yes,15.64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.552,1539.45,1
Male,1,No,No,46.92,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.52000000000001,4905.75,0
Male,0,No,No,55.2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.09200000000001,5450.7,0
Male,0,Yes,No,14.72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.758,1284.2,1
Male,1,Yes,No,22.080000000000002,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.158,1772.25,1
Male,0,No,No,0.92,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.156000000000006,55.7,1
Female,0,No,No,65.32000000000001,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),83.538,5550.1,0
Female,0,Yes,Yes,48.760000000000005,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),112.37400000000001,5566.4,0
Female,0,No,No,16.560000000000002,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.44800000000001,1156.35,0
Female,0,No,Yes,61.64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.128,7244.7,0
Female,1,No,No,3.68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.84400000000001,424.45,1
Male,0,No,No,9.200000000000001,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,31.860000000000003,255.25,1
Male,0,Yes,Yes,39.56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.19,1077.95,0
Female,0,Yes,No,39.56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.88600000000001,3398.9,0
Female,0,No,No,55.2,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,57.888000000000005,3237.05,0
Male,0,No,No,0.92,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.97200000000001,75.9,1
Male,0,No,No,6.44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,97.686,593.45,1
Female,0,No,No,19.32,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.254,1862.9,0
Male,1,No,Yes,0.92,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.162,50.15,1
Male,0,No,No,4.6000000000000005,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.62200000000001,383.65,0
Female,0,Yes,Yes,33.120000000000005,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),100.33200000000001,3379.25,0
Male,1,Yes,No,48.760000000000005,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,64.854,3229.65,1
Female,1,Yes,No,0.92,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.406,74.45,1
Female,0,No,No,48.760000000000005,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),102.00600000000001,5042.75,0
Female,0,Yes,No,46.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),81.75600000000001,3876.2,0
Male,0,Yes,No,60.720000000000006,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,112.37400000000001,6890.0,1
Female,0,Yes,Yes,49.68,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),64.584,3246.45,0
Female,0,Yes,Yes,25.76,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.114,543.8,0
Female,0,No,No,3.68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.924,196.95,1
Female,0,No,No,37.72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),123.66000000000001,4527.45,1
Female,0,Yes,Yes,27.6,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),71.604,1923.5,0
Female,1,No,No,0.92,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.216,25.2,1
Male,0,Yes,No,49.68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,118.31400000000001,6118.95,0
Male,0,Yes,Yes,7.36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.168000000000003,125.0,0
Male,1,Yes,No,50.6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,122.688,6292.7,0
Female,0,No,Yes,57.96,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.060000000000002,1215.1,0
Male,0,No,No,62.56,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),85.968,5461.45,0
Female,0,Yes,Yes,1.84,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.382,135.75,0
Male,0,No,No,5.5200000000000005,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.248000000000005,116.6,0
Female,0,No,No,11.96,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.0,999.45,1
Male,0,No,No,66.24000000000001,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),81.108,5336.35,0
Male,0,Yes,No,15.64,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.38200000000002,1588.25,0
Male,1,No,No,13.8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.35200000000002,1074.3,1
Female,1,No,No,59.800000000000004,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.08600000000001,6223.3,0
Male,0,No,No,53.36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.924000000000003,1131.5,0
Male,1,Yes,Yes,62.56,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.42200000000001,5683.6,0
Female,0,Yes,Yes,60.720000000000006,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),62.85600000000001,3810.8,0
Female,1,Yes,No,64.4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.118,6470.1,0
Female,0,No,No,17.48,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.876000000000005,710.05,0
Male,0,Yes,No,15.64,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,58.968,934.8,0
Male,0,No,No,20.240000000000002,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.81,2095.0,1
Male,1,No,No,44.160000000000004,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.92,4744.35,0
Male,0,No,No,57.96,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),97.686,5825.5,0
Male,0,Yes,No,61.64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,100.60200000000002,6368.2,0
Female,1,Yes,No,61.64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),115.614,7142.5,0
Female,0,Yes,No,61.64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.270000000000003,1733.15,0
Female,0,No,No,3.68,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.918,399.25,0
Male,0,Yes,No,36.800000000000004,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),76.41000000000001,2921.75,0
Male,0,No,No,4.6000000000000005,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,112.428,541.9,1
Male,0,No,No,27.6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),97.09200000000001,2723.15,0
Female,0,No,No,64.4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),124.79400000000001,8127.6,1
Female,0,Yes,Yes,66.24000000000001,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.892,1859.2,0
Female,0,No,No,0.92,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,52.48800000000001,48.6,0
Male,0,No,No,0.92,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.418,88.35,1
Female,1,No,No,54.28,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),85.53600000000002,4590.35,0
Female,0,Yes,Yes,62.56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,89.64,5685.8,1
Female,0,Yes,No,48.760000000000005,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),114.58800000000001,5769.75,1
Female,1,No,No,7.36,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.974,600.15,0
Female,0,No,No,6.44,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.78,571.05,0
Female,0,No,No,1.84,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.951999999999998,61.05,0
Male,0,Yes,No,43.24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.492,942.95,0
Female,0,Yes,No,1.84,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,97.578,190.5,0
Female,0,Yes,Yes,46.92,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.21000000000001,4116.9,0
Male,0,No,No,16.560000000000002,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.818,1299.8,0
Male,0,No,No,30.360000000000003,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.978,689.75,0
Female,0,No,No,55.2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.0,1505.05,0
Female,0,No,No,66.24000000000001,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,124.09200000000001,8496.7,0
Female,0,No,No,0.92,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.32600000000001,48.45,0
Male,0,Yes,Yes,44.160000000000004,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.404000000000003,1245.05,0
Male,0,Yes,Yes,6.44,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,37.260000000000005,279.25,1
Male,0,No,No,48.760000000000005,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.568000000000005,1279.0,0
Male,1,Yes,No,42.32,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),64.69200000000001,2816.65,1
Female,0,No,No,10.120000000000001,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,58.968,617.85,0
Male,1,Yes,No,1.84,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.14,181.65,0
Female,0,Yes,No,53.36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),119.50200000000001,6526.65,0
Female,0,No,No,1.84,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.546,38.15,0
Male,0,Yes,Yes,64.4,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.26,4144.8,0
Female,0,Yes,Yes,6.44,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,75.00600000000001,477.05,0
